WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 42 ms]:

Range Name                              Metric Name                                                                                         Metric Value
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           6.14628
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           1.06514
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 10.6732
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.262512
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 12.6755
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5120

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 2:
 [durata: 40 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01809e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98098e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01893e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.9998
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4793
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        47.0553
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.1427
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.57819
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.3651
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5523
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.335315
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.3319
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00412773
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0317578
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.317578
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.1304
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.342866
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5632

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 3:
 [durata: 37 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01042e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01727e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98958e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.65285
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6488
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42532
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.86615
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.1254
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.51186
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.303972
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8083
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338774
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 13.7537
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.325404
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.8871
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5632

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 4:
 [durata: 37 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02111e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01961e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01878e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.3268
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.47269
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6892
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 54.5971
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.57467
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.3034
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7772
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.333738
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5543
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0325697
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.325697
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.1163
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.351241
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5632

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 5:
 [durata: 44 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.00194e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.0186e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99525e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.6687
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.8279
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41587
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.88587
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.9655
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49136
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.305259
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.4833
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337812
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0317234
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 13.8239
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.348958
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3013
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                512
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5632
2                                       pcie__write_bytes.sum                                                                               5120

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 6:
 [durata: 45 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01711e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99562e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02033e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6241
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4611
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9056
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.192
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52947
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.8317
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7638
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.332854
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.9625
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00431807
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0325687
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.325687
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.0393
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.332426
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5120

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 7:
 [durata: 38 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  1.97958e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01958e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98162e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.64719
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4353
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44022
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.84058
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.2382
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.5097
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.304646
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6145
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340136
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00213769
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0322555
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 13.7946
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.322555
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3592
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                512
2                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5120

Context 0x5632add72230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 8:
 [durata: 37 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01809e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99786e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01788e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5764
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.48939
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2579
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.2212
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.57177
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.3774
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5754
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337372
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.9279
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0331907
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.321318
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2511
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.365098
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                512
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
