WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x55ebfdef4230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 80 ms]:

Range Name                              Metric Name                                                                                         Metric Value
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0843526
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.00216442
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           6.24209
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           1.11901
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  1.27551
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0325091
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
4                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
5                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
6                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
7                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0325952
8                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
9                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 12.7551
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.325091
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2582
3                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.319056
4                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2654
5                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.349356
6                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.8632
7                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.358547
8                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3374
9                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.362073
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                512
2                                       pcie__read_bytes.sum                                                                                0
3                                       pcie__read_bytes.sum                                                                                0
4                                       pcie__read_bytes.sum                                                                                0
5                                       pcie__read_bytes.sum                                                                                0
6                                       pcie__read_bytes.sum                                                                                0
7                                       pcie__read_bytes.sum                                                                                512
8                                       pcie__read_bytes.sum                                                                                0
9                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5120
3                                       pcie__write_bytes.sum                                                                               5120
4                                       pcie__write_bytes.sum                                                                               5120
5                                       pcie__write_bytes.sum                                                                               5632
6                                       pcie__write_bytes.sum                                                                               5632
7                                       pcie__write_bytes.sum                                                                               5632
8                                       pcie__write_bytes.sum                                                                               5120
9                                       pcie__write_bytes.sum                                                                               5632

Context 0x55ebfdef4230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 2:
 [durata: 68 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.0075e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02013e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.00092e+09
3                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01998e+09
4                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98744e+09
5                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01954e+09
6                                       gpc__cycles_elapsed.avg.per_second                                                                  2.00245e+09
7                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02092e+09
8                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99265e+09
9                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01998e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.63825
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.7605
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41158
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.7463
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4305
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5353
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.40973
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.0134
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43696
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4379
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.84727
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.7019
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47864
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.0592
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.51384
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.6973
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.46278
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.1564
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50492
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.4159
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.304414
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6011
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336855
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5113
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.33914
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8559
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336597
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 12.0179
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338253
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6453
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
4                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
5                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
6                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
7                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
8                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
9                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 13.7887
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.320766
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.7683
3                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.318297
4                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3374
5                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.361516
6                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.194
7                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.367507
8                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3157
9                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.323567
0                                       pcie__read_bytes.sum                                                                                0
1                                       pcie__read_bytes.sum                                                                                0
2                                       pcie__read_bytes.sum                                                                                0
3                                       pcie__read_bytes.sum                                                                                0
4                                       pcie__read_bytes.sum                                                                                0
5                                       pcie__read_bytes.sum                                                                                0
6                                       pcie__read_bytes.sum                                                                                0
7                                       pcie__read_bytes.sum                                                                                0
8                                       pcie__read_bytes.sum                                                                                0
9                                       pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5632
3                                       pcie__write_bytes.sum                                                                               5120
4                                       pcie__write_bytes.sum                                                                               5120
5                                       pcie__write_bytes.sum                                                                               5632
6                                       pcie__write_bytes.sum                                                                               5120
7                                       pcie__write_bytes.sum                                                                               5632
8                                       pcie__write_bytes.sum                                                                               5120
9                                       pcie__write_bytes.sum                                                                               5120

Context 0x55ebfdef4230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 3:
 [durata: 68 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98287e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02069e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99173e+09
3                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01819e+09
4                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98361e+09
5                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02068e+09
6                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99494e+09
7                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01945e+09
8                                       gpc__cycles_elapsed.avg.per_second                                                                  1.97932e+09
9                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01937e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.65201
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5247
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4304
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2806
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43519
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.7365
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42136
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.1949
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44305
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.3138
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.84724
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.3569
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48873
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.3221
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49069
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.4084
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.46326
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.4193
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50333
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.7367
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.30414
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6412
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338409
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8912
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339795
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.993
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337864
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7416
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340531
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6298
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
