WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x564c83566230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 90 ms]:

Range Name                              Metric Name                                                                                         Metric Value
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49074
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.0434
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49737
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.3438
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48426
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.469104
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7054
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.407966
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5529
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.3409
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.4994
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339192
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8283
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339454
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8422
10                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339506
11                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5402
12                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339716
13                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.3946
14                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337061
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
10                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
11                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
12                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
13                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
14                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0822368
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.00213717
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.00843504
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
10                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
11                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
12                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
13                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
14                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           5.26316
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.698856
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00210876
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
10                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
11                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
12                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
13                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
14                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  2.48661
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0642292
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
4                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
5                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
6                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
7                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0324906
8                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
9                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
10                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
11                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
12                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
13                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
14                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 24.8661
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.642292
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.6312
3                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.316699
4                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3302
5                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.34664
6                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.7447
7                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.357396
8                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2225
9                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.359015
10                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2368
11                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.317743
12                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2368
13                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.345251
14                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.6589
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                512
2                                       pcie__read_bytes.sum                                                                                0
3                                       pcie__read_bytes.sum                                                                                0
4                                       pcie__read_bytes.sum                                                                                0
5                                       pcie__read_bytes.sum                                                                                0
6                                       pcie__read_bytes.sum                                                                                0
7                                       pcie__read_bytes.sum                                                                                512
8                                       pcie__read_bytes.sum                                                                                0
9                                       pcie__read_bytes.sum                                                                                0
10                                      pcie__read_bytes.sum                                                                                0
11                                      pcie__read_bytes.sum                                                                                0
12                                      pcie__read_bytes.sum                                                                                0
13                                      pcie__read_bytes.sum                                                                                0
14                                      pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5120
2                                       pcie__write_bytes.sum                                                                               5632
3                                       pcie__write_bytes.sum                                                                               5120
4                                       pcie__write_bytes.sum                                                                               5120
5                                       pcie__write_bytes.sum                                                                               5632
6                                       pcie__write_bytes.sum                                                                               5632
7                                       pcie__write_bytes.sum                                                                               5632
8                                       pcie__write_bytes.sum                                                                               5120
9                                       pcie__write_bytes.sum                                                                               5632
10                                      pcie__write_bytes.sum                                                                               5120
11                                      pcie__write_bytes.sum                                                                               5120
12                                      pcie__write_bytes.sum                                                                               5120
13                                      pcie__write_bytes.sum                                                                               5632
14                                      pcie__write_bytes.sum                                                                               5632

Context 0x564c83566230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 2:
 [durata: 92 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01133e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  1.96741e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01338e+09
3                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98621e+09
4                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01243e+09
5                                       gpc__cycles_elapsed.avg.per_second                                                                  1.97932e+09
6                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01207e+09
7                                       gpc__cycles_elapsed.avg.per_second                                                                  1.96706e+09
8                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01076e+09
9                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98223e+09
10                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01368e+09
11                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97687e+09
12                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01128e+09
13                                      gpc__cycles_elapsed.avg.per_second                                                                  1.983e+09
14                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01064e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.588
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.45065
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9751
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43714
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4302
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43273
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4707
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44789
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.3225
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44204
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.7765
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44608
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.1804
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44367
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2379
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.6772
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52783
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.8576
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.51855
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.7713
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49559
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.585
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52554
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.5564
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.5141
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.5483
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52441
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.1795
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52008
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.1067
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8317
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.332804
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.957
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339349
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5823
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340531
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6615
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.342652
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.9274
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340031
10                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 12.0149
11                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340953
12                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6841
13                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.3399
14                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6617
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
10                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
11                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
12                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
13                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
14                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
10                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
11                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
12                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
13                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
14                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
10                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
11                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
12                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
13                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
14                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0331058
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
