WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x55bd152c7230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 382 ms]:

Range Name                              Metric Name                                                                                         Metric Value
24                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98284e+09
25                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02191e+09
26                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99433e+09
27                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02027e+09
28                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98192e+09
29                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01959e+09
30                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98683e+09
31                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01843e+09
32                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01306e+09
33                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02073e+09
34                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98698e+09
35                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01989e+09
36                                      gpc__cycles_elapsed.avg.per_second                                                                  1.9758e+09
37                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02037e+09
38                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98376e+09
39                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01853e+09
40                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00218e+09
41                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02191e+09
42                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00591e+09
43                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01936e+09
44                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99192e+09
45                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01997e+09
46                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99394e+09
47                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01927e+09
48                                      gpc__cycles_elapsed.avg.per_second                                                                  1.9686e+09
49                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02029e+09
50                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97763e+09
51                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01847e+09
52                                      gpc__cycles_elapsed.avg.per_second                                                                  1.95772e+09
53                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02009e+09
54                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00109e+09
55                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01961e+09
56                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97304e+09
57                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02053e+09
58                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98131e+09
59                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01866e+09
60                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98927e+09
61                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01937e+09
62                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00466e+09
63                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01948e+09
64                                      gpc__cycles_elapsed.avg.per_second                                                                  1.9843e+09
65                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02117e+09
66                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99922e+09
67                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01954e+09
68                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98507e+09
69                                      gpc__cycles_elapsed.avg.per_second                                                                  2.0195e+09
70                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98632e+09
71                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01945e+09
72                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97963e+09
73                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01952e+09
74                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99005e+09
75                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01932e+09
76                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00805e+09
77                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01804e+09
78                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97559e+09
79                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01828e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
15                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
16                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
17                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
18                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
19                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
20                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
21                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
22                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
23                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
24                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
25                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
26                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
27                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
28                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
29                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
30                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
31                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
32                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
33                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
34                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
35                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
36                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
37                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
38                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
39                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
40                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
41                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
42                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
43                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
44                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
45                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
46                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
47                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
48                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
49                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
50                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
51                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
52                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
53                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
54                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
55                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
56                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
57                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
58                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
59                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
60                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
61                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
62                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
63                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
64                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
65                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
66                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
67                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
68                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
69                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
70                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
71                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
72                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
73                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
74                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
75                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
76                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
77                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
78                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
79                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.95578
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5036
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.40282
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.9531
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44078
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        47.0688
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42639
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.7452
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41743
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.1818
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41527
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6731
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41973
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.8177
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41357
15                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4999
16                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43459
17                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9921
18                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4179
19                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4781
20                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.45106
21                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4645
22                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42424
23                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.3144
24                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43356
25                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.7196
26                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.4221
27                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.1906
28                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44242
29                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2502
30                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42354
31                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.0346
32                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43796
33                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.5108
34                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43877
35                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9229
36                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43449
37                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9996
38                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42214
39                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.8108
40                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44603
41                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.2909
42                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43373
43                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.6941
44                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.45083
45                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.8191
46                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43275
47                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.5672
48                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.45376
49                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.0626
50                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43222
51                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.4678
52                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44914
53                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.5892
54                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44477
55                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.3597
56                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43012
57                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.8497
58                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43029
59                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.299
60                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.45669
61                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.2717
62                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.36027
63                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.1533
64                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.40017
65                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.6213
66                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.36929
67                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.0059
68                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.38617
69                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.0347
70                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.38729
71                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.8044
72                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.39011
73                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.3916
74                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.38542
75                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.7202
76                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.39199
77                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.8047
78                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.39501
79                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        44.5684
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 5.14794
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 54.1498
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47467
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.2116
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.536
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.9262
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50716
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.9837
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.5067
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 54.753
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47305
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.4457
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49474
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.5027
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48527
15                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.3902
16                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50719
17                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.8978
18                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47432
19                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.4316
20                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.5331
21                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.7131
22                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47419
23                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.2351
24                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48857
25                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.9778
26                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.46559
27                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.3421
28                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50417
29                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.044
30                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.468
31                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.6419
32                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50552
33                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.8216
34                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.4879
35                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.3556
36                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49294
37                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.5027
38                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47008
39                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 61.0328
40                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52225
41                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.9175
42                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48768
43                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.0223
44                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50944
45                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.7056
46                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47758
47                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 61.2575
48                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.51716
49                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.0801
50                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47328
51                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.1139
52                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50998
53                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.2766
54                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49072
55                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 61.0947
56                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48758
57                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.6429
58                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47464
59                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.8667
60                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52618
61                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.362
62                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.46816
