WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x55f9ced3b230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 125 ms]:

Range Name                              Metric Name                                                                                         Metric Value
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
15                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
16                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
17                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
18                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
19                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.82809
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4728
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.40318
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.8957
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42247
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        47.0364
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42037
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6662
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43082
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.1861
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41262
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.638
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42476
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.7843
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41886
15                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5522
16                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42783
17                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9943
18                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41668
19                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4174
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 5.00865
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 53.9557
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.4677
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.9399
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.51126
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.8809
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49777
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.2994
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52122
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.4489
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47589
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.0779
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52033
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.1252
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49422
15                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.5484
16                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50508
17                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.2531
18                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.47864
19                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.5254
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.46934
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7242
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.40372
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5687
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339454
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.3925
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.3388
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8522
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338826
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.9618
10                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336289
11                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6501
12                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340136
13                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5222
14                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336803
15                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8563
16                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338409
17                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 12.0254
18                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336855
19                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6853
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
10                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
11                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
12                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
13                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
14                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
15                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
16                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
17                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
18                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
19                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0827815
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.00214926
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0543848
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
10                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
11                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
12                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
13                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
14                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
15                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
16                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
17                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
18                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
19                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           4.80132
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.988657
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00417262
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
10                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
11                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
12                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
13                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
14                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
15                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
16                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
17                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
18                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
19                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  2.50192
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0645982
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0636631
4                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
5                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
6                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
7                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0653582
8                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
9                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
10                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
11                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
12                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
13                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0318568
14                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
15                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
16                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
17                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
18                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
19                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 25.0192
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.71058
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.5451
3                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.636631
4                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.7583
5                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.627159
6                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6315
7                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.653582
8                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6026
9                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.36402
10                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2511
11                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.353971
12                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.381
13                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.350425
14                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.7683
15                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.361352
16                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.8791
17                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.367806
18                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.7919
19                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.324549
0                                       pcie__read_bytes.sum                                                                                512
1                                       pcie__read_bytes.sum                                                                                512
2                                       pcie__read_bytes.sum                                                                                0
3                                       pcie__read_bytes.sum                                                                                512
4                                       pcie__read_bytes.sum                                                                                0
5                                       pcie__read_bytes.sum                                                                                0
6                                       pcie__read_bytes.sum                                                                                0
7                                       pcie__read_bytes.sum                                                                                512
8                                       pcie__read_bytes.sum                                                                                0
9                                       pcie__read_bytes.sum                                                                                0
10                                      pcie__read_bytes.sum                                                                                0
11                                      pcie__read_bytes.sum                                                                                0
12                                      pcie__read_bytes.sum                                                                                0
13                                      pcie__read_bytes.sum                                                                                512
14                                      pcie__read_bytes.sum                                                                                0
15                                      pcie__read_bytes.sum                                                                                0
16                                      pcie__read_bytes.sum                                                                                0
17                                      pcie__read_bytes.sum                                                                                0
18                                      pcie__read_bytes.sum                                                                                0
19                                      pcie__read_bytes.sum                                                                                0
0                                       pcie__write_bytes.sum                                                                               5120
1                                       pcie__write_bytes.sum                                                                               5632
2                                       pcie__write_bytes.sum                                                                               5120
3                                       pcie__write_bytes.sum                                                                               5120
4                                       pcie__write_bytes.sum                                                                               5632
5                                       pcie__write_bytes.sum                                                                               5120
6                                       pcie__write_bytes.sum                                                                               5120
7                                       pcie__write_bytes.sum                                                                               5120
8                                       pcie__write_bytes.sum                                                                               5120
9                                       pcie__write_bytes.sum                                                                               5632
10                                      pcie__write_bytes.sum                                                                               5120
11                                      pcie__write_bytes.sum                                                                               5632
12                                      pcie__write_bytes.sum                                                                               5120
13                                      pcie__write_bytes.sum                                                                               5632
14                                      pcie__write_bytes.sum                                                                               5632
15                                      pcie__write_bytes.sum                                                                               5632
16                                      pcie__write_bytes.sum                                                                               5632
17                                      pcie__write_bytes.sum                                                                               5632
18                                      pcie__write_bytes.sum                                                                               5632
19                                      pcie__write_bytes.sum                                                                               5120

Context 0x55f9ced3b230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 2:
 [durata: 111 ms]:

Range Name                              Metric Name                                                                                         Metric Value
----------------------------------------------------------------------------------------------------------------------------------------------------------------
0                                       gpc__cycles_elapsed.avg.per_second                                                                  1.99315e+09
1                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02054e+09
2                                       gpc__cycles_elapsed.avg.per_second                                                                  1.97763e+09
3                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02002e+09
4                                       gpc__cycles_elapsed.avg.per_second                                                                  1.9902e+09
5                                       gpc__cycles_elapsed.avg.per_second                                                                  2.02075e+09
6                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98453e+09
7                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01937e+09
8                                       gpc__cycles_elapsed.avg.per_second                                                                  1.98744e+09
9                                       gpc__cycles_elapsed.avg.per_second                                                                  2.01958e+09
10                                      gpc__cycles_elapsed.avg.per_second                                                                  2.00917e+09
11                                      gpc__cycles_elapsed.avg.per_second                                                                  2.0201e+09
12                                      gpc__cycles_elapsed.avg.per_second                                                                  1.9905e+09
13                                      gpc__cycles_elapsed.avg.per_second                                                                  2.0225e+09
14                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01213e+09
15                                      gpc__cycles_elapsed.avg.per_second                                                                  2.0198e+09
16                                      gpc__cycles_elapsed.avg.per_second                                                                  1.99479e+09
17                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01943e+09
18                                      gpc__cycles_elapsed.avg.per_second                                                                  1.97089e+09
19                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01952e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
15                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
16                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
17                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
18                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
19                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.66126
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4618
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44255
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2311
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44253
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.7654
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42892
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2027
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44335
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2461
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44525
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.0628
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42676
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.5369
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43651
15                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.8951
16                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43434
17                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.0291
18                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.44572
19                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.8226
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.87124
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.0458
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50813
