WG size of kernel 1 = 512, WG size of kernel 2= 4 X 4
Requesting metric 'gpc__cycles_elapsed.avg.per_second'
Requesting metric 'gr__cycles_active.sum.pct_of_peak_sustained_elapsed'
Requesting metric 'tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__inst_executed.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__write_bytes.avg.pct_of_peak_sustained_elapsed'
Requesting metric 'pcie__read_bytes.sum'
Requesting metric 'pcie__write_bytes.sum'
Total Device found: 1
Device Name 		 - NVIDIA GeForce RTX 4060 Laptop GPU 
**************************************
Total Global Memory			 - 8024320 KB
Shared memory available per block 	 - 48 KB
Number of registers per thread block 	 - 65536
Warp size in threads 			 - 32
Memory Pitch 				 - 2147483647 bytes
Maximum threads per block 		 - 1024
Maximum Thread Dimension (block) 	 - 1024 1024 64
Maximum Thread Dimension (grid) 	 - 2147483647 65535 65535
Total constant memory 			 - 65536 bytes
CUDA ver 				 - 8.9
Clock rate 				 - 1470000 KHz
Texture Alignment 			 - 512 bytes
Device Overlap 				 - Allowed
Number of Multi processors 		 - 24

Read file from ./test-apps/gpu-rodinia/gaussian/matrix1024.txt 

Context 0x55c259d13230, device 0 (NVIDIA GeForce RTX 4060 Laptop GPU) session 1:
 [durata: 163 ms]:

Range Name                              Metric Name                                                                                         Metric Value
24                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01632e+09
25                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02179e+09
26                                      gpc__cycles_elapsed.avg.per_second                                                                  1.96649e+09
27                                      gpc__cycles_elapsed.avg.per_second                                                                  2.02029e+09
28                                      gpc__cycles_elapsed.avg.per_second                                                                  1.98851e+09
29                                      gpc__cycles_elapsed.avg.per_second                                                                  2.01905e+09
0                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
1                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
2                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
3                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
4                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
5                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
6                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
7                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
8                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
9                                       gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
10                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
11                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
12                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
13                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
14                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
15                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
16                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
17                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
18                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
19                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
20                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
21                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
22                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
23                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
24                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
25                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
26                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
27                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
28                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
29                                      gr__cycles_active.sum.pct_of_peak_sustained_elapsed                                                 100
0                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.82227
1                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4964
2                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.40378
3                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.9419
4                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43607
5                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        47.0442
6                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42858
7                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.6644
8                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41453
9                                       tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2212
10                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42256
11                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.7102
12                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42466
13                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.8016
14                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42466
15                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5453
16                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42871
17                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.9678
18                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41564
19                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.4369
20                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43476
21                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.5053
22                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42728
23                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2827
24                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.43144
25                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        45.772
26                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.41568
27                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2176
28                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        2.42149
29                                      tpc__warps_active_realtime.avg.pct_of_peak_sustained_elapsed                                        46.2914
0                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.9989
1                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 54.0223
2                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.46586
3                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.9327
4                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.52504
5                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 55.8268
6                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50646
7                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.5077
8                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49449
9                                       sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 54.5778
10                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49996
11                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.3677
12                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50687
13                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 57.2459
14                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50512
15                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.6004
16                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49716
17                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.2157
18                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48547
19                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.4111
20                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.50154
21                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.1802
22                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48166
23                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 60.5306
24                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.49341
25                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 56.5246
26                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.45551
27                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 59.3096
28                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 4.48251
29                                      sm__cycles_active.avg.pct_of_peak_sustained_elapsed                                                 58.6704
0                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.468721
1                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.746
2                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.40468
3                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.524
4                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.340636
5                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.4067
6                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338514
7                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8881
8                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339061
9                                       sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8022
10                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338748
11                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5616
12                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337968
13                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.5145
14                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.336546
15                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.8223
16                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338175
17                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 12.0425
18                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.335647
19                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6354
20                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339375
21                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6187
22                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339768
23                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.9299
24                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.339271
25                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 12.0141
26                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.337786
27                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.7254
28                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 0.338957
29                                      sm__inst_executed.avg.pct_of_peak_sustained_elapsed                                                 11.6206
0                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
1                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
2                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
3                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
4                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
5                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
6                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
7                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
8                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
9                                       sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
10                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
11                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
12                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
13                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
14                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
15                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
16                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
17                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
18                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
19                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
20                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
21                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
22                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
23                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
24                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
25                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
26                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
27                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
28                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
29                                      sm__pipe_tensor_cycles_active.avg.pct_of_peak_sustained_elapsed                                     0
0                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0827986
1                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.00215361
2                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
3                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
4                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
5                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
6                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
7                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
8                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
9                                       dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
10                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
11                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
12                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
13                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
14                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
15                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
16                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
17                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
18                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
19                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
20                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
21                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0.0172092
22                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
23                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
24                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
25                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
26                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
27                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
28                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
29                                      dramc__sectors_op_read.avg.pct_of_peak_sustained_elapsed                                            0
0                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           2.81515
1                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.521173
2                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
3                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
4                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
5                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
6                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
7                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
8                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
9                                       dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
10                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
11                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
12                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
13                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
14                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
15                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
16                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
17                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00223025
18                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
19                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
20                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
21                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0.00215115
22                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
23                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
24                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
25                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
26                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
27                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
28                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
29                                      dramc__sectors_op_write.avg.pct_of_peak_sustained_elapsed                                           0
0                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
1                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
2                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
3                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
4                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
5                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
6                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
7                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.065589
8                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  3.07183
9                                       pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0653371
10                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
11                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
12                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
13                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0636793
14                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
15                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
16                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
17                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
18                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
19                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
20                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
21                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
22                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  1.53592
23                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
24                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  1.53374
25                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0.0335654
26                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
27                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
28                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
29                                      pcie__read_bytes.avg.pct_of_peak_sustained_elapsed                                                  0
0                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 24.9808
1                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.711825
2                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6315
3                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.697929
4                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.8863
5                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.628226
6                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6604
7                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.65589
8                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.7183
9                                       pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.718709
10                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6315
11                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.703616
12                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.6604
13                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.764151
14                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 30.4307
15                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.720955
16                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.5996
17                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.736506
18                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.38
19                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.64647
20                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 33.7264
21                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.322782
22                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3592
23                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.332131
24                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 16.8712
25                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.369219
26                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.2869
27                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 0.35998
28                                      pcie__write_bytes.avg.pct_of_peak_sustained_elapsed                                                 15.3374
