session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,1.32037
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0161301
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.798392
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.006516
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,8.33156e-05
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,97.0212
2,2025-08-05 08:10:26.306 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.270377
3,2025-08-05 08:10:26.471 ,sm,inst_executed,avg,per_cycle_elapsed,0,1.84743
3,2025-08-05 08:10:26.471 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,53.1323
3,2025-08-05 08:10:26.471 ,sm,inst_executed,avg,per_cycle_active,0,2.09655
3,2025-08-05 08:10:26.471 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,52.4319
3,2025-08-05 08:10:26.471 ,sm,inst_issued,avg,per_cycle_active,0,2.09728
3,2025-08-05 08:10:26.471 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
3,2025-08-05 08:10:26.471 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,4.10059e+08
3,2025-08-05 08:10:26.471 ,dram,bytes_read,sum,per_second,0,0
3,2025-08-05 08:10:26.471 ,dram,bytes_write,sum,per_second,0,0
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,9.952e+06
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,8192
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,9.99219e+06
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
3,2025-08-05 08:10:26.471 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
3,2025-08-05 08:10:26.471 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9975
3,2025-08-05 08:10:26.471 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.439236
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,20.6861
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,19.2256
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0518545
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,17.934
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.00129523
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,14.883
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.24109
3,2025-08-05 08:10:26.471 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0420615
4,2025-08-05 08:10:26.662 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.13441
4,2025-08-05 08:10:26.662 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,62.146
4,2025-08-05 08:10:26.662 ,sm,inst_executed,avg,per_cycle_active,0,2.4856
4,2025-08-05 08:10:26.662 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,62.146
4,2025-08-05 08:10:26.662 ,sm,inst_issued,avg,per_cycle_active,0,2.48584
4,2025-08-05 08:10:26.662 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,136332
4,2025-08-05 08:10:26.662 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,1.61473e+09
4,2025-08-05 08:10:26.662 ,dram,bytes_read,sum,per_second,0,0
4,2025-08-05 08:10:26.662 ,dram,bytes_write,sum,per_second,0,670691
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,26186
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,8192
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,34520
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
4,2025-08-05 08:10:26.662 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
4,2025-08-05 08:10:26.662 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9797
4,2025-08-05 08:10:26.662 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.107361
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.269478
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,33.0542
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,3.57056
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,11.7465
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.0259182
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,2.70196
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.00788544
4,2025-08-05 08:10:26.662 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.00482139
5,2025-08-05 08:10:26.850 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.0356116
5,2025-08-05 08:10:26.850 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,3.4702
5,2025-08-05 08:10:26.850 ,sm,inst_executed,avg,per_cycle_active,0,0.0525205
5,2025-08-05 08:10:26.850 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,1.3175
5,2025-08-05 08:10:26.850 ,sm,inst_issued,avg,per_cycle_active,0,0.0526999
5,2025-08-05 08:10:26.850 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,196608
5,2025-08-05 08:10:26.850 ,dram,bytes_read,sum,per_second,0,0
5,2025-08-05 08:10:26.850 ,dram,bytes_write,sum,per_second,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,8.192e+06
5,2025-08-05 08:10:26.850 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
5,2025-08-05 08:10:26.850 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.8566
5,2025-08-05 08:10:26.850 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.0979222
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,1.32522
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0215096
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.801179
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.0119742
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,8.42772e-05
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,97.0078
5,2025-08-05 08:10:26.850 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.275155
6,2025-08-05 08:10:27.025 ,sm,inst_executed,avg,per_cycle_elapsed,0,1.86768
6,2025-08-05 08:10:27.025 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,53.1384
6,2025-08-05 08:10:27.025 ,sm,inst_executed,avg,per_cycle_active,0,2.09679
6,2025-08-05 08:10:27.025 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,52.4389
6,2025-08-05 08:10:27.025 ,sm,inst_issued,avg,per_cycle_active,0,2.09756
6,2025-08-05 08:10:27.025 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
6,2025-08-05 08:10:27.025 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,4.10059e+08
6,2025-08-05 08:10:27.025 ,dram,bytes_read,sum,per_second,0,0
6,2025-08-05 08:10:27.025 ,dram,bytes_write,sum,per_second,0,0
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,9.952e+06
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,8192
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,9.99219e+06
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
6,2025-08-05 08:10:27.025 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
6,2025-08-05 08:10:27.025 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9975
6,2025-08-05 08:10:27.025 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.487995
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,20.6886
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,19.2182
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0492157
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,17.9223
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.000819052
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,14.8762
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.240877
6,2025-08-05 08:10:27.025 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0419696
7,2025-08-05 08:10:27.213 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.20556
7,2025-08-05 08:10:27.213 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,66.0432
7,2025-08-05 08:10:27.213 ,sm,inst_executed,avg,per_cycle_active,0,2.64163
7,2025-08-05 08:10:27.213 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,66.0432
7,2025-08-05 08:10:27.213 ,sm,inst_issued,avg,per_cycle_active,0,2.64173
7,2025-08-05 08:10:27.213 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,556
7,2025-08-05 08:10:27.213 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,1.57362e+09
7,2025-08-05 08:10:27.213 ,dram,bytes_read,sum,per_second,0,0
7,2025-08-05 08:10:27.213 ,dram,bytes_write,sum,per_second,0,0
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,118
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,8192
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,8312
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8192
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
7,2025-08-05 08:10:27.213 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
7,2025-08-05 08:10:27.213 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9792
7,2025-08-05 08:10:27.213 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.055144
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.0710466
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,36.2828
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,3.57703
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,13.0835
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.0227532
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,3.086
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0
7,2025-08-05 08:10:27.213 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.00510222
8,2025-08-05 08:10:27.389 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.035516
8,2025-08-05 08:10:27.389 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,3.46684
8,2025-08-05 08:10:27.389 ,sm,inst_executed,avg,per_cycle_active,0,0.0524696
8,2025-08-05 08:10:27.389 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,1.31653
8,2025-08-05 08:10:27.389 ,sm,inst_issued,avg,per_cycle_active,0,0.0526613
8,2025-08-05 08:10:27.389 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,196608
8,2025-08-05 08:10:27.389 ,dram,bytes_read,sum,per_second,0,0
8,2025-08-05 08:10:27.389 ,dram,bytes_write,sum,per_second,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,8.192e+06
8,2025-08-05 08:10:27.389 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
8,2025-08-05 08:10:27.389 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9152
8,2025-08-05 08:10:27.389 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.109192
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,1.32465
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0165641
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.801019
8,2025-08-05 08:10:27.389 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
