session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
1,2025-08-07 10:04:59.555 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.48128
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,1.06131
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,22.4352
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0834203
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,45.2842
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.000197457
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,3.6063
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.00223596
1,2025-08-07 10:04:59.555 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0607583
2,2025-08-07 10:04:59.738 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.859175
2,2025-08-07 10:04:59.738 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,94.7046
2,2025-08-07 10:04:59.738 ,sm,inst_executed,avg,per_cycle_active,0,0.964329
2,2025-08-07 10:04:59.738 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,24.1269
2,2025-08-07 10:04:59.738 ,sm,inst_issued,avg,per_cycle_active,0,0.965078
2,2025-08-07 10:04:59.738 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,8.65075e+06
2,2025-08-07 10:04:59.738 ,dram,bytes_read,sum,per_second,0,0
2,2025-08-07 10:04:59.738 ,dram,bytes_write,sum,per_second,0,1.19474e+06
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,32768
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,32768
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,32768
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
2,2025-08-07 10:04:59.738 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9971
2,2025-08-07 10:04:59.738 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.113045
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.266874
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,10.2579
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,13.279
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,11.8668
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,61.1083
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.00182771
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.000645194
2,2025-08-07 10:04:59.738 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0161631
3,2025-08-07 10:04:59.922 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.0382569
3,2025-08-07 10:04:59.922 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,2.87308
3,2025-08-07 10:04:59.922 ,sm,inst_executed,avg,per_cycle_active,0,0.0434403
3,2025-08-07 10:04:59.922 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,1.0884
3,2025-08-07 10:04:59.922 ,sm,inst_issued,avg,per_cycle_active,0,0.0435358
3,2025-08-07 10:04:59.922 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,786432
3,2025-08-07 10:04:59.922 ,dram,bytes_read,sum,per_second,0,0
3,2025-08-07 10:04:59.922 ,dram,bytes_write,sum,per_second,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,3.2768e+07
3,2025-08-07 10:04:59.922 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
3,2025-08-07 10:04:59.922 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.8583
3,2025-08-07 10:04:59.922 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.0217212
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,0.39456
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0235695
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.899372
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.0875195
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.000294205
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,98.3286
3,2025-08-07 10:04:59.922 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.110509
4,2025-08-07 10:05:00.107 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.48523
4,2025-08-07 10:05:00.107 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,71.8307
4,2025-08-07 10:05:00.107 ,sm,inst_executed,avg,per_cycle_active,0,2.87125
4,2025-08-07 10:05:00.107 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,71.8307
4,2025-08-07 10:05:00.107 ,sm,inst_issued,avg,per_cycle_active,0,2.87323
4,2025-08-07 10:05:00.107 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,1.38936e+07
4,2025-08-07 10:05:00.107 ,dram,bytes_read,sum,per_second,0,0
4,2025-08-07 10:05:00.107 ,dram,bytes_write,sum,per_second,0,0
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,32768
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,32768
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,32768
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
4,2025-08-07 10:05:00.107 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.997
4,2025-08-07 10:05:00.107 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.436744
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,1.03459
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,22.4578
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0842147
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,45.239
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.00027265
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,3.73071
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.00176852
4,2025-08-07 10:05:00.107 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0608117
5,2025-08-07 10:05:00.295 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.85987
5,2025-08-07 10:05:00.295 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,94.6941
5,2025-08-07 10:05:00.295 ,sm,inst_executed,avg,per_cycle_active,0,0.964223
5,2025-08-07 10:05:00.295 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,24.1248
5,2025-08-07 10:05:00.295 ,sm,inst_issued,avg,per_cycle_active,0,0.964991
5,2025-08-07 10:05:00.295 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,8.65075e+06
5,2025-08-07 10:05:00.295 ,dram,bytes_read,sum,per_second,0,0
5,2025-08-07 10:05:00.295 ,dram,bytes_write,sum,per_second,0,1.15533e+07
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,32768
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,32768
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,32768
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
5,2025-08-07 10:05:00.295 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9942
5,2025-08-07 10:05:00.295 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.123595
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.276993
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,10.2561
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,13.2762
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,11.8639
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,61.0981
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.00191781
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.000775759
5,2025-08-07 10:05:00.295 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0161529
6,2025-08-07 10:05:00.480 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.0376561
6,2025-08-07 10:05:00.480 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,2.85763
6,2025-08-07 10:05:00.480 ,sm,inst_executed,avg,per_cycle_active,0,0.0432067
6,2025-08-07 10:05:00.480 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,1.08243
6,2025-08-07 10:05:00.480 ,sm,inst_issued,avg,per_cycle_active,0,0.0432971
6,2025-08-07 10:05:00.480 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,786432
6,2025-08-07 10:05:00.480 ,dram,bytes_read,sum,per_second,0,0
6,2025-08-07 10:05:00.480 ,dram,bytes_write,sum,per_second,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,3.2768e+07
6,2025-08-07 10:05:00.480 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
6,2025-08-07 10:05:00.480 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.8856
6,2025-08-07 10:05:00.480 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.0187242
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,0.387429
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0222432
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,0.883071
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.0854569
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.000321446
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,98.3571
6,2025-08-07 10:05:00.480 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.108178
7,2025-08-07 10:05:00.657 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.49008
7,2025-08-07 10:05:00.657 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,71.8177
7,2025-08-07 10:05:00.657 ,sm,inst_executed,avg,per_cycle_active,0,2.87064
7,2025-08-07 10:05:00.657 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,71.8177
7,2025-08-07 10:05:00.657 ,sm,inst_issued,avg,per_cycle_active,0,2.87271
7,2025-08-07 10:05:00.657 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,1.38936e+07
7,2025-08-07 10:05:00.657 ,dram,bytes_read,sum,per_second,0,0
7,2025-08-07 10:05:00.657 ,dram,bytes_write,sum,per_second,0,0
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,32768
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,32768
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,32768
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
7,2025-08-07 10:05:00.657 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.997
7,2025-08-07 10:05:00.657 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.486662
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,1.07095
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,22.4352
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.0832417
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,45.2937
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,0
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.000112318
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,3.58867
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,0.00243604
7,2025-08-07 10:05:00.657 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.0607463
8,2025-08-07 10:05:00.837 ,sm,inst_executed,avg,per_cycle_elapsed,0,0.859236
8,2025-08-07 10:05:00.837 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,94.7082
8,2025-08-07 10:05:00.837 ,sm,inst_executed,avg,per_cycle_active,0,0.964366
8,2025-08-07 10:05:00.837 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,24.1278
8,2025-08-07 10:05:00.837 ,sm,inst_issued,avg,per_cycle_active,0,0.965112
8,2025-08-07 10:05:00.837 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,8.65075e+06
8,2025-08-07 10:05:00.837 ,dram,bytes_read,sum,per_second,0,0
8,2025-08-07 10:05:00.837 ,dram,bytes_write,sum,per_second,0,0
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,32768
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,32768
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,32768
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
8,2025-08-07 10:05:00.837 ,lts,t_sector_op_read_hit_rate,pct,No post,0,99.9941
8,2025-08-07 10:05:00.837 ,lts,t_sector_op_write_hit_rate,pct,No post,0,100
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.111586
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.270927
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,10.2582
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,13.279
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,11.8672
8,2025-08-07 10:05:00.837 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
