session_id,duration_ms,location,metric_name,rollup_operation,Post,range_name,metric_value
6,2025-05-19 23:51:52.868 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
6,2025-05-19 23:51:52.868 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
6,2025-05-19 23:51:52.868 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
6,2025-05-19 23:51:52.868 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.3745
6,2025-05-19 23:51:52.868 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.9848
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000297821
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.626222
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.6499
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.2099
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.6128
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.48732
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.769446
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.638294
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,6.30899e-05
6,2025-05-19 23:51:52.868 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.000842605
7,2025-05-19 23:51:56.785 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98782
7,2025-05-19 23:51:56.785 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.816
7,2025-05-19 23:51:56.785 ,sm,inst_executed,avg,per_cycle_active,0,2.99264
7,2025-05-19 23:51:56.785 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.816
7,2025-05-19 23:51:56.785 ,sm,inst_issued,avg,per_cycle_active,0,2.99264
7,2025-05-19 23:51:56.785 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
7,2025-05-19 23:51:56.785 ,dram,bytes_read,sum,per_second,0,3.02385e+10
7,2025-05-19 23:51:56.785 ,dram,bytes_write,sum,per_second,0,1.48551e+09
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.37355e+07
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
7,2025-05-19 23:51:56.785 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.3949
7,2025-05-19 23:51:56.785 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.982
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.000315878
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.625897
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_wait_per_warp_active,pct,No post,0,18.6514
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_short_scoreboard_per_warp_active,pct,No post,0,0.209861
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_not_selected_per_warp_active,pct,No post,0,37.613
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_sleeping_per_warp_active,pct,No post,0,0
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_barrier_per_warp_active,pct,No post,0,3.49173
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_membar_per_warp_active,pct,No post,0,0
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_tex_throttle_per_warp_active,pct,No post,0,0
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_mio_throttle_per_warp_active,pct,No post,0,0.76535
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_math_pipe_throttle_per_warp_active,pct,No post,0,0.638148
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_lg_throttle_per_warp_active,pct,No post,0,7.06643e-05
7,2025-05-19 23:51:56.785 ,smsp,warp_issue_stalled_drain_per_warp_active,pct,No post,0,0.000841353
8,2025-05-19 23:52:00.699 ,sm,inst_executed,avg,per_cycle_elapsed,0,2.98782
8,2025-05-19 23:52:00.699 ,sm,instruction_throughput,avg,pct_of_peak_sustained_active,0,74.8164
8,2025-05-19 23:52:00.699 ,sm,inst_executed,avg,per_cycle_active,0,2.99265
8,2025-05-19 23:52:00.699 ,sm,inst_issued,avg,pct_of_peak_sustained_active,0,74.8164
8,2025-05-19 23:52:00.699 ,sm,inst_issued,avg,per_cycle_active,0,2.99265
8,2025-05-19 23:52:00.699 ,smsp,sass_thread_inst_executed_op_fp64_pred_on,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,smsp,sass_thread_inst_executed_op_integer_pred_on,sum,No post,0,3.36803e+10
8,2025-05-19 23:52:00.699 ,dram,bytes_read,sum,per_second,0,3.01211e+10
8,2025-05-19 23:52:00.699 ,dram,bytes_write,sum,per_second,0,1.47407e+09
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld_lookup_hit,sum,No post,0,1.56051e+07
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st_lookup_hit,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red_lookup_hit,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom_lookup_hit,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_ld,sum,No post,0,2.14748e+09
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_st,sum,No post,0,8.38861e+06
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_red,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,l1tex,t_sectors_pipe_lsu_mem_global_op_atom,sum,No post,0,0
8,2025-05-19 23:52:00.699 ,lts,t_sector_op_read_hit_rate,pct,No post,0,93.382
8,2025-05-19 23:52:00.699 ,lts,t_sector_op_write_hit_rate,pct,No post,0,99.9787
8,2025-05-19 23:52:00.699 ,smsp,warp_issue_stalled_imc_miss_per_warp_active,pct,No post,0,0.00029798
8,2025-05-19 23:52:00.699 ,smsp,warp_issue_stalled_long_scoreboard_per_warp_active,pct,No post,0,0.626864
